"x.pos","y.pos","depth"
428614.276196504,5839717.52421974,49.26881009787
429930.841559491,5839717.52421974,29.6371525274074
431247.406922479,5839717.52421974,21.9135648717491
414132.057203641,5841389.82820354,24.2076492461542
415448.622566628,5841389.82820354,40.3233831957046
416765.187929616,5841389.82820354,49.0960548911987
418081.753292603,5841389.82820354,43.5970562472095
419398.318655591,5841389.82820354,48.3564579336375
420714.884018578,5841389.82820354,49.0049928228366
422031.449381566,5841389.82820354,20.9327271075681
423348.014744554,5841389.82820354,25.2455615168757
424664.580107541,5841389.82820354,43.9670334735665
425981.145470529,5841389.82820354,49.9747735737582
427297.710833516,5841389.82820354,50.2208643368669
428614.276196504,5841389.82820354,50.6253968904546
429930.841559491,5841389.82820354,29.2052705211906
431247.406922479,5841389.82820354,33.4698366559274
412815.491840653,5843062.13218733,13.4626128574371
414132.057203641,5843062.13218733,30.3103968370981
415448.622566628,5843062.13218733,37.6645049676515
416765.187929616,5843062.13218733,27.54495840332
418081.753292603,5843062.13218733,30.5438995047037
419398.318655591,5843062.13218733,45.6244372665931
420714.884018578,5843062.13218733,49.572455466128
422031.449381566,5843062.13218733,26.7337239868833
423348.014744554,5843062.13218733,31.9044414866847
424664.580107541,5843062.13218733,26.1676138211683
425981.145470529,5843062.13218733,48.6350082222323
427297.710833516,5843062.13218733,45.0123702364561
428614.276196504,5843062.13218733,39.0082851997322
429930.841559491,5843062.13218733,47.5079300043309
431247.406922479,5843062.13218733,43.1841468022026
411498.926477666,5844734.43617113,9.69207608375717
412815.491840653,5844734.43617113,24.5739108961375
414132.057203641,5844734.43617113,47.124950429566
415448.622566628,5844734.43617113,49.6509015608229
416765.187929616,5844734.43617113,42.5679422727146
418081.753292603,5844734.43617113,33.6162319912615
419398.318655591,5844734.43617113,40.4639488768815
420714.884018578,5844734.43617113,49.774440009893
422031.449381566,5844734.43617113,27.1579243524028
423348.014744554,5844734.43617113,23.524428723487
424664.580107541,5844734.43617113,28.4149576048298
425981.145470529,5844734.43617113,49.2436383075996
427297.710833516,5844734.43617113,35.4989957692136
428614.276196504,5844734.43617113,29.1380121259708
429930.841559491,5844734.43617113,45.7296869304392
411498.926477666,5846406.74015492,24.8668544089041
412815.491840653,5846406.74015492,47.8927266549188
414132.057203641,5846406.74015492,50.2319959499766
415448.622566628,5846406.74015492,45.1848043600496
416765.187929616,5846406.74015492,25.0930284755396
418081.753292603,5846406.74015492,27.1232934398217
419398.318655591,5846406.74015492,41.1860819613657
420714.884018578,5846406.74015492,49.994675384125
422031.449381566,5846406.74015492,45.7727597246236
423348.014744554,5846406.74015492,36.4435799357247
424664.580107541,5846406.74015492,42.7695343089408
425981.145470529,5846406.74015492,31.446113544584
427297.710833516,5846406.74015492,32.1558094449657
410182.361114678,5848079.04413872,19.0085270784112
411498.926477666,5848079.04413872,30.45240320734
412815.491840653,5848079.04413872,50
414132.057203641,5848079.04413872,50
415448.622566628,5848079.04413872,49.7673297097559
416765.187929616,5848079.04413872,50.0263241144417
418081.753292603,5848079.04413872,29.7193322973264
419398.318655591,5848079.04413872,39.4559573760646
420714.884018578,5848079.04413872,50
422031.449381566,5848079.04413872,47.1864186704346
423348.014744554,5848079.04413872,37.7899030657518
424664.580107541,5848079.04413872,27.9324881749077
425981.145470529,5848079.04413872,27.4384215014112
408865.79575169,5849751.34812251,19.9805604365939
410182.361114678,5849751.34812251,29.51521741041
411498.926477666,5849751.34812251,47.2083975382816
412815.491840653,5849751.34812251,50.0644535471587
414132.057203641,5849751.34812251,50
415448.622566628,5849751.34812251,50.0995837792558
416765.187929616,5849751.34812251,49.9452916469024
418081.753292603,5849751.34812251,43.6478553023215
419398.318655591,5849751.34812251,46.8392149600884
420714.884018578,5849751.34812251,49.9992006964725
422031.449381566,5849751.34812251,49.9154423656591
423348.014744554,5849751.34812251,49.1901337905785
424664.580107541,5849751.34812251,46.7093575356852
407549.230388703,5851423.65210631,19.327325745707
408865.79575169,5851423.65210631,20
410182.361114678,5851423.65210631,28.5545371195649
411498.926477666,5851423.65210631,47.0883350387835
412815.491840653,5851423.65210631,50.000290915766
414132.057203641,5851423.65210631,50
415448.622566628,5851423.65210631,50
416765.187929616,5851423.65210631,50
418081.753292603,5851423.65210631,50
419398.318655591,5851423.65210631,50
420714.884018578,5851423.65210631,50
422031.449381566,5851423.65210631,50
423348.014744554,5851423.65210631,50
407549.230388703,5853095.9560901,18.9283454780574
408865.79575169,5853095.9560901,21.740381722067
410182.361114678,5853095.9560901,36.6782730561608
411498.926477666,5853095.9560901,50.4919293495138
412815.491840653,5853095.9560901,50.0085472264354
414132.057203641,5853095.9560901,50
415448.622566628,5853095.9560901,50
416765.187929616,5853095.9560901,50
418081.753292603,5853095.9560901,50
419398.318655591,5853095.9560901,50
420714.884018578,5853095.9560901,50
404916.099662728,5854768.2600739,20.0001305883238
406232.665025715,5854768.2600739,24.4037699343024
407549.230388703,5854768.2600739,36.4755641357785
408865.79575169,5854768.2600739,44.442549152841
410182.361114678,5854768.2600739,47.5332348425957
411498.926477666,5854768.2600739,50
412815.491840653,5854768.2600739,50
414132.057203641,5854768.2600739,50
415448.622566628,5854768.2600739,50
416765.187929616,5854768.2600739,50
418081.753292603,5854768.2600739,50
419398.318655591,5854768.2600739,50.0005305888827
402282.968936753,5856440.56405769,19.8195833723436
403599.53429974,5856440.56405769,24.1252081336652
404916.099662728,5856440.56405769,41.6380582980311
406232.665025715,5856440.56405769,44.6744566334808
407549.230388703,5856440.56405769,49.9439061866541
408865.79575169,5856440.56405769,50.3315186218942
410182.361114678,5856440.56405769,50
411498.926477666,5856440.56405769,50
412815.491840653,5856440.56405769,50
414132.057203641,5856440.56405769,50
415448.622566628,5856440.56405769,50
416765.187929616,5856440.56405769,50.1929713250082
418081.753292603,5856440.56405769,48.2538277984772
399649.838210778,5858112.86804149,20.0049150230617
400966.403573765,5858112.86804149,20
402282.968936753,5858112.86804149,19.7161314470739
403599.53429974,5858112.86804149,22.9580284868569
404916.099662728,5858112.86804149,44.6705683346362
406232.665025715,5858112.86804149,49.8675828535224
407549.230388703,5858112.86804149,50.0000147424439
408865.79575169,5858112.86804149,50
410182.361114678,5858112.86804149,50
411498.926477666,5858112.86804149,50
412815.491840653,5858112.86804149,50
414132.057203641,5858112.86804149,50
415448.622566628,5858112.86804149,50
416765.187929616,5858112.86804149,37.878929292046
397016.707484802,5859785.17202528,17.0504247318561
398333.27284779,5859785.17202528,20.1272009708343
399649.838210778,5859785.17202528,20.0144691034384
400966.403573765,5859785.17202528,21.0992362430834
402282.968936753,5859785.17202528,23.865375243944
403599.53429974,5859785.17202528,45.432330280187
404916.099662728,5859785.17202528,36.3980357261896
406232.665025715,5859785.17202528,42.9669069017829
407549.230388703,5859785.17202528,49.9985382336511
408865.79575169,5859785.17202528,50
410182.361114678,5859785.17202528,50
411498.926477666,5859785.17202528,50
412815.491840653,5859785.17202528,51.8655972682766
414132.057203641,5859785.17202528,43.5706839482656
415448.622566628,5859785.17202528,25.129338691554
395700.142121815,5861457.47600908,13.1432327605625
397016.707484802,5861457.47600908,18.899222481417
398333.27284779,5861457.47600908,19.964399147524
399649.838210778,5861457.47600908,25.1082821221518
400966.403573765,5861457.47600908,42.4943493465751
402282.968936753,5861457.47600908,47.7560428060999
403599.53429974,5861457.47600908,44.5306773257346
404916.099662728,5861457.47600908,48.2510574227257
406232.665025715,5861457.47600908,51.8791775507481
407549.230388703,5861457.47600908,50.0266736232705
408865.79575169,5861457.47600908,50
410182.361114678,5861457.47600908,50.0025947769772
411498.926477666,5861457.47600908,50.015376051822
412815.491840653,5861457.47600908,38.8089772148284
414132.057203641,5861457.47600908,19.4402285551543
393067.01139584,5863129.77999287,9.03415633273453
394383.576758827,5863129.77999287,10.9566979438797
395700.142121815,5863129.77999287,18.7996030589852
397016.707484802,5863129.77999287,19.9983278240138
398333.27284779,5863129.77999287,19.9059686913178
399649.838210778,5863129.77999287,19.7045958599
400966.403573765,5863129.77999287,20.162888820614
402282.968936753,5863129.77999287,19.7129251774039
403599.53429974,5863129.77999287,27.8368067370675
404916.099662728,5863129.77999287,45.6521126511985
406232.665025715,5863129.77999287,50
407549.230388703,5863129.77999287,50
408865.79575169,5863129.77999287,50
410182.361114678,5863129.77999287,49.5741238347272
411498.926477666,5863129.77999287,37.3596389969832
412815.491840653,5863129.77999287,19.6484972299597
389117.315306877,5864802.08397666,6.60897161143094
390433.880669865,5864802.08397666,9.99094491775666
391750.446032852,5864802.08397666,10
393067.01139584,5864802.08397666,14.5723484751521
394383.576758827,5864802.08397666,19.2153791381443
395700.142121815,5864802.08397666,20.0046927706984
397016.707484802,5864802.08397666,20
398333.27284779,5864802.08397666,20
399649.838210778,5864802.08397666,20
400966.403573765,5864802.08397666,20.5639753493524
402282.968936753,5864802.08397666,31.3489439204489
403599.53429974,5864802.08397666,47.7505703359476
404916.099662728,5864802.08397666,50
406232.665025715,5864802.08397666,50
407549.230388703,5864802.08397666,50
408865.79575169,5864802.08397666,50.0720006121653
410182.361114678,5864802.08397666,49.9259064901886
411498.926477666,5864802.08397666,30.7882625804541
383851.053854927,5866474.38796046,7.75054407309684
385167.619217914,5866474.38796046,11.6403013581539
386484.184580902,5866474.38796046,11.8639035362579
387800.74994389,5866474.38796046,10.0958496630609
389117.315306877,5866474.38796046,10.7624893175245
390433.880669865,5866474.38796046,10.7651878555387
391750.446032852,5866474.38796046,11.4936770107273
393067.01139584,5866474.38796046,14.2561353897308
394383.576758827,5866474.38796046,19.8357296342419
395700.142121815,5866474.38796046,19.9944861729222
397016.707484802,5866474.38796046,19.8704318007212
398333.27284779,5866474.38796046,19.9990373560296
399649.838210778,5866474.38796046,19.3380906031416
400966.403573765,5866474.38796046,35.1867837876278
402282.968936753,5866474.38796046,46.9079783605183
403599.53429974,5866474.38796046,49.9405644914291
404916.099662728,5866474.38796046,50
406232.665025715,5866474.38796046,50
407549.230388703,5866474.38796046,50
408865.79575169,5866474.38796046,49.0764177799757
410182.361114678,5866474.38796046,37.6322843455889
378584.792402977,5868146.69194425,7.62232989111866
379901.357765964,5868146.69194425,9.56488745530079
381217.923128952,5868146.69194425,11.3273629114593
382534.488491939,5868146.69194425,10.9658821455021
383851.053854927,5868146.69194425,9.28805161197132
385167.619217914,5868146.69194425,16.7864914725749
386484.184580902,5868146.69194425,17.2034140253649
387800.74994389,5868146.69194425,11.6764768185901
389117.315306877,5868146.69194425,12.580439568053
390433.880669865,5868146.69194425,19.9946695151796
391750.446032852,5868146.69194425,20.0043678076449
393067.01139584,5868146.69194425,19.9897746924656
394383.576758827,5868146.69194425,19.8690028970909
395700.142121815,5868146.69194425,20.012904366196
397016.707484802,5868146.69194425,21.5645095127093
398333.27284779,5868146.69194425,37.2058234831516
399649.838210778,5868146.69194425,45.6935515549748
400966.403573765,5868146.69194425,47.6856307376151
402282.968936753,5868146.69194425,50.0000259596275
403599.53429974,5868146.69194425,50
404916.099662728,5868146.69194425,50
406232.665025715,5868146.69194425,50
407549.230388703,5868146.69194425,46.6034432110021
408865.79575169,5868146.69194425,42.1007071490689
369368.834862064,5869818.99592805,7.06697814994622
370685.400225051,5869818.99592805,9.95539903967734
372001.965588039,5869818.99592805,5.90817639768781
373318.530951026,5869818.99592805,10.2449348092158
374635.096314014,5869818.99592805,15.5798355773774
375951.661677002,5869818.99592805,17.4993257191511
377268.227039989,5869818.99592805,18.4255542160976
378584.792402977,5869818.99592805,18.2253658279865
379901.357765964,5869818.99592805,19.6679224195463
381217.923128952,5869818.99592805,19.266400208587
382534.488491939,5869818.99592805,18.416594450862
383851.053854927,5869818.99592805,19.2860605189842
385167.619217914,5869818.99592805,19.5664364813329
386484.184580902,5869818.99592805,19.8662006693804
387800.74994389,5869818.99592805,20.2678239837529
389117.315306877,5869818.99592805,19.9958129480395
390433.880669865,5869818.99592805,20.0017189596837
391750.446032852,5869818.99592805,20.0024361564992
393067.01139584,5869818.99592805,23.3568495725702
394383.576758827,5869818.99592805,37.4606965120745
395700.142121815,5869818.99592805,20.8534875030782
397016.707484802,5869818.99592805,22.4902746318283
398333.27284779,5869818.99592805,43.0892377041056
399649.838210778,5869818.99592805,50.3924515364392
400966.403573765,5869818.99592805,50
402282.968936753,5869818.99592805,50
403599.53429974,5869818.99592805,50.0079264184601
404916.099662728,5869818.99592805,47.1615249696627
406232.665025715,5869818.99592805,39.7128885863748
407549.230388703,5869818.99592805,27.6027969431044
340404.396876338,5871491.29991184,9.99542901683317
341720.962239325,5871491.29991184,5.07068053325025
343037.527602313,5871491.29991184,4.92891209497333
344354.0929653,5871491.29991184,5.6216740788692
345670.658328288,5871491.29991184,6.16525085017738
346987.223691275,5871491.29991184,6.16174086498491
348303.789054263,5871491.29991184,5.70733958474024
349620.35441725,5871491.29991184,4.93372824744523
350936.919780238,5871491.29991184,3.97328640088871
352253.485143226,5871491.29991184,2.95337742407911
353570.050506213,5871491.29991184,1.9906340486769
354886.615869201,5871491.29991184,1.18524388042754
356203.181232188,5871491.29991184,0.615234920593953
357519.746595176,5871491.29991184,0.330761087389111
358836.311958163,5871491.29991184,0.348387737408842
360152.877321151,5871491.29991184,0.65146997018113
361469.442684138,5871491.29991184,1.25159309707957
362786.008047126,5871491.29991184,1.81315792402386
364102.573410114,5871491.29991184,2.32727292515609
365419.138773101,5871491.29991184,3.52993108804665
366735.704136089,5871491.29991184,6.72804588205386
368052.269499076,5871491.29991184,9.22025691479017
369368.834862064,5871491.29991184,9.35948828263663
370685.400225051,5871491.29991184,10.1145449657691
372001.965588039,5871491.29991184,16.0752071670935
373318.530951026,5871491.29991184,11.8187989560456
374635.096314014,5871491.29991184,11.9255062343406
375951.661677002,5871491.29991184,18.863448349273
377268.227039989,5871491.29991184,20.016757336447
378584.792402977,5871491.29991184,20
379901.357765964,5871491.29991184,20
381217.923128952,5871491.29991184,20
382534.488491939,5871491.29991184,20
383851.053854927,5871491.29991184,20
385167.619217914,5871491.29991184,20
386484.184580902,5871491.29991184,20
387800.74994389,5871491.29991184,20
389117.315306877,5871491.29991184,19.3398025566796
390433.880669865,5871491.29991184,21.9627624841075
391750.446032852,5871491.29991184,31.5970054678677
393067.01139584,5871491.29991184,44.6752228117908
394383.576758827,5871491.29991184,49.3923960289286
395700.142121815,5871491.29991184,50.1908108082431
397016.707484802,5871491.29991184,49.3138160558131
398333.27284779,5871491.29991184,49.8913905593721
399649.838210778,5871491.29991184,51.0612203709991
400966.403573765,5871491.29991184,50
402282.968936753,5871491.29991184,50
403599.53429974,5871491.29991184,50.710454492055
404916.099662728,5871491.29991184,44.3514788458925
406232.665025715,5871491.29991184,24.1786177188611
335138.135424387,5873163.60389564,0.526270044457277
336454.700787375,5873163.60389564,1.90454413540767
337771.266150362,5873163.60389564,1.07843969388364
339087.83151335,5873163.60389564,5.33319572412819
340404.396876338,5873163.60389564,9.99979125350473
341720.962239325,5873163.60389564,5.90857800307853
343037.527602313,5873163.60389564,5.66804976911304
344354.0929653,5873163.60389564,6.76921060369438
345670.658328288,5873163.60389564,7.8853818314963
346987.223691275,5873163.60389564,8.73562947571551
348303.789054263,5873163.60389564,9.02405146328813
349620.35441725,5873163.60389564,8.41285686520921
350936.919780238,5873163.60389564,6.49544513685197
352253.485143226,5873163.60389564,6.02054017910124
353570.050506213,5873163.60389564,8.61944601334304
354886.615869201,5873163.60389564,5.63922592576546
356203.181232188,5873163.60389564,1.01902416305411
357519.746595176,5873163.60389564,0.916676075527153
358836.311958163,5873163.60389564,5.38070375199869
360152.877321151,5873163.60389564,10.0017556859661
361469.442684138,5873163.60389564,9.90783938859184
362786.008047126,5873163.60389564,11.0996438246604
364102.573410114,5873163.60389564,12.0450586175988
365419.138773101,5873163.60389564,17.1874444091466
366735.704136089,5873163.60389564,16.9576636686021
368052.269499076,5873163.60389564,17.6363368339814
369368.834862064,5873163.60389564,18.0650921452296
370685.400225051,5873163.60389564,19.017348283841
372001.965588039,5873163.60389564,19.8569719938059
373318.530951026,5873163.60389564,19.6825322588811
374635.096314014,5873163.60389564,19.989134597869
375951.661677002,5873163.60389564,19.986098020784
377268.227039989,5873163.60389564,20
378584.792402977,5873163.60389564,20
379901.357765964,5873163.60389564,20
381217.923128952,5873163.60389564,20
382534.488491939,5873163.60389564,20
383851.053854927,5873163.60389564,20
385167.619217914,5873163.60389564,20
386484.184580902,5873163.60389564,20
387800.74994389,5873163.60389564,20
389117.315306877,5873163.60389564,22.5910519820617
390433.880669865,5873163.60389564,46.2669239949784
391750.446032852,5873163.60389564,49.6470014219211
393067.01139584,5873163.60389564,50
394383.576758827,5873163.60389564,50
395700.142121815,5873163.60389564,50
397016.707484802,5873163.60389564,50
398333.27284779,5873163.60389564,50
399649.838210778,5873163.60389564,50
400966.403573765,5873163.60389564,50
402282.968936753,5873163.60389564,50
403599.53429974,5873163.60389564,50.3031275254594
404916.099662728,5873163.60389564,47.867299200308
335138.135424387,5874835.90787943,9.14510931431113
336454.700787375,5874835.90787943,8.46826298443012
337771.266150362,5874835.90787943,9.87203562272721
339087.83151335,5874835.90787943,9.66121039635756
340404.396876338,5874835.90787943,10
341720.962239325,5874835.90787943,10
343037.527602313,5874835.90787943,10.0000034881757
344354.0929653,5874835.90787943,10.0002785254588
345670.658328288,5874835.90787943,10
346987.223691275,5874835.90787943,10
348303.789054263,5874835.90787943,10
349620.35441725,5874835.90787943,10
350936.919780238,5874835.90787943,10
352253.485143226,5874835.90787943,10
353570.050506213,5874835.90787943,10
354886.615869201,5874835.90787943,9.95247700997599
356203.181232188,5874835.90787943,9.95647813275599
357519.746595176,5874835.90787943,12.545853217367
358836.311958163,5874835.90787943,13.7763511419907
360152.877321151,5874835.90787943,15.0679106094961
361469.442684138,5874835.90787943,15.1294729845637
362786.008047126,5874835.90787943,14.8301582764767
364102.573410114,5874835.90787943,18.0457357932249
365419.138773101,5874835.90787943,19.8256601102214
366735.704136089,5874835.90787943,20
368052.269499076,5874835.90787943,20.0005240554197
369368.834862064,5874835.90787943,20
370685.400225051,5874835.90787943,20
372001.965588039,5874835.90787943,20
373318.530951026,5874835.90787943,20
374635.096314014,5874835.90787943,20
375951.661677002,5874835.90787943,19.9481202971451
377268.227039989,5874835.90787943,20
378584.792402977,5874835.90787943,20
379901.357765964,5874835.90787943,29.6900143520487
381217.923128952,5874835.90787943,33.7559131030562
382534.488491939,5874835.90787943,38.1447055482153
383851.053854927,5874835.90787943,34.5447355133271
385167.619217914,5874835.90787943,17.9604410558404
386484.184580902,5874835.90787943,19.997545429923
387800.74994389,5874835.90787943,27.7767612683601
389117.315306877,5874835.90787943,41.4816993653062
390433.880669865,5874835.90787943,49.9942541622789
391750.446032852,5874835.90787943,50
393067.01139584,5874835.90787943,50
394383.576758827,5874835.90787943,50
395700.142121815,5874835.90787943,50
397016.707484802,5874835.90787943,50
398333.27284779,5874835.90787943,50
399649.838210778,5874835.90787943,50
400966.403573765,5874835.90787943,50
402282.968936753,5874835.90787943,50
403599.53429974,5874835.90787943,50.0003142282521
335138.135424387,5876508.21186323,7.15336874361476
336454.700787375,5876508.21186323,7.65914042568618
337771.266150362,5876508.21186323,6.57342814677163
339087.83151335,5876508.21186323,10.0973853508042
340404.396876338,5876508.21186323,10
341720.962239325,5876508.21186323,10
343037.527602313,5876508.21186323,10
344354.0929653,5876508.21186323,10
345670.658328288,5876508.21186323,10
346987.223691275,5876508.21186323,10
348303.789054263,5876508.21186323,10
349620.35441725,5876508.21186323,10
350936.919780238,5876508.21186323,10
352253.485143226,5876508.21186323,10
353570.050506213,5876508.21186323,10
354886.615869201,5876508.21186323,10.0074377708193
356203.181232188,5876508.21186323,13.2644968743115
357519.746595176,5876508.21186323,14.0908389016965
358836.311958163,5876508.21186323,15.9094818954156
360152.877321151,5876508.21186323,19.7840808668534
361469.442684138,5876508.21186323,19.9981089891059
362786.008047126,5876508.21186323,20
364102.573410114,5876508.21186323,19.9105757812021
365419.138773101,5876508.21186323,19.9362719511835
366735.704136089,5876508.21186323,19.9913299695017
368052.269499076,5876508.21186323,20.000099156809
369368.834862064,5876508.21186323,20
370685.400225051,5876508.21186323,20
372001.965588039,5876508.21186323,20
373318.530951026,5876508.21186323,20
374635.096314014,5876508.21186323,20
375951.661677002,5876508.21186323,19.4563248388737
377268.227039989,5876508.21186323,25.2338690942736
378584.792402977,5876508.21186323,41.6791188260094
379901.357765964,5876508.21186323,46.6433932752894
381217.923128952,5876508.21186323,50.8344550108051
382534.488491939,5876508.21186323,44.8214972280707
383851.053854927,5876508.21186323,24.166534058183
385167.619217914,5876508.21186323,20.1323893519459
386484.184580902,5876508.21186323,24.6663626124076
387800.74994389,5876508.21186323,44.1166817680551
389117.315306877,5876508.21186323,49.8863307894187
390433.880669865,5876508.21186323,50
391750.446032852,5876508.21186323,50
393067.01139584,5876508.21186323,50
394383.576758827,5876508.21186323,50
395700.142121815,5876508.21186323,50
397016.707484802,5876508.21186323,50
398333.27284779,5876508.21186323,50
399649.838210778,5876508.21186323,50
400966.403573765,5876508.21186323,50.0000015099093
335138.135424387,5878180.51584702,10
336454.700787375,5878180.51584702,10
337771.266150362,5878180.51584702,10
339087.83151335,5878180.51584702,10
340404.396876338,5878180.51584702,10
341720.962239325,5878180.51584702,10
343037.527602313,5878180.51584702,10
344354.0929653,5878180.51584702,10
345670.658328288,5878180.51584702,10
346987.223691275,5878180.51584702,10
348303.789054263,5878180.51584702,10
349620.35441725,5878180.51584702,10
350936.919780238,5878180.51584702,10
352253.485143226,5878180.51584702,10
353570.050506213,5878180.51584702,10
354886.615869201,5878180.51584702,10.0086483308092
356203.181232188,5878180.51584702,12.4309006924076
357519.746595176,5878180.51584702,12.0257900318166
358836.311958163,5878180.51584702,10.6847966429509
360152.877321151,5878180.51584702,12.307255493079
361469.442684138,5878180.51584702,10.9271521919556
362786.008047126,5878180.51584702,10.7350133532232
364102.573410114,5878180.51584702,11.9369130910852
365419.138773101,5878180.51584702,10.3964604576895
366735.704136089,5878180.51584702,18.9899841173922
368052.269499076,5878180.51584702,20.0105613216223
369368.834862064,5878180.51584702,20
370685.400225051,5878180.51584702,20
372001.965588039,5878180.51584702,19.413758752897
373318.530951026,5878180.51584702,20.1915496655069
374635.096314014,5878180.51584702,18.7972964333249
375951.661677002,5878180.51584702,15.2083242910665
377268.227039989,5878180.51584702,16.6749188591002
378584.792402977,5878180.51584702,19.6574497064825
379901.357765964,5878180.51584702,20.7510371222517
381217.923128952,5878180.51584702,24.015272547218
